Titel,Path,Streetname,Postalcode,Location,Price,Rooms,Area
2 Zimmer-Wohnung in Bern mieten,/de/wohnung/gerechtigkeitsgasse-35-3011-bern/599709/,Gerechtigkeitsgasse 35,3011,Bern,1480,2,46 m²
4 ½ Zimmer-Wohnung in Köniz mieten,/de/wohnung/blinzernfeldweg-14-3098-koniz/599540/,Blinzernfeldweg 14,3098,Köniz,1765,4 ½,94 m²
3 Zimmer-Wohnung in Bern mieten,/de/wohnung/egelgasse-66-3006-bern/592395/,Egelgasse 66,3006,Bern,1350,3,69 m²
3 ½ Zimmer-Wohnung in Bern mieten,/de/wohnung/konizstrasse-27-3008-bern/596569/,Könizstrasse 27,3008,Bern,1740,3 ½,89 m²
3 ½ Zimmer-Wohnung in Ostermundigen mieten,/de/wohnung/blankweg-18-3072-ostermundigen/571062/,Blankweg 18,3072,Ostermundigen,1550,3 ½,68 m²
4 ½ Zimmer-Wohnung in Muri b. Bern mieten,/de/wohnung/oberer-wehrliweg-2-b-3074-muri-b-bern/594649/,Oberer Wehrliweg 2 B,3074,Muri,2220,4 ½,113 m²
1 ½ Zimmer-Wohnung in Bern mieten,/de/wohnung/schwarztorstrasse-36-3007-bern/600051/,Schwarztorstrasse 36,3007,Bern,1340,1 ½,38 m²
4 ½ Zimmer-Wohnung in Bern mieten,/de/wohnung/morgartenstrasse-15-3014-bern/599949/,Morgartenstrasse 15,3014,Bern,2750,4 ½,95 m²
2 ½ Zimmer-Wohnung in Bern mieten,/de/wohnung/morgartenstrasse-15-3014-bern/599948/,Morgartenstrasse 15,3014,Bern,1550,2 ½,42 m²
4 ½ Zimmer-Wohnung in Bern mieten,/de/wohnung/morgartenstrasse-15-3014-bern/599947/,Morgartenstrasse 15,3014,Bern,2950,4 ½,85 m²
4 ½ Zimmer-Wohnung in Bern mieten,/de/wohnung/neuhausweg-25-3027-bern/599880/,Neuhausweg 25,3027,Bern,775,4 ½,113 m²
2 Zimmer-Wohnung in Bern mieten,/de/wohnung/sahlistrasse-44-3012-bern/583405/,Sahlistrasse 44,3012,Bern,1475,2,NaN
3 Zimmer-Wohnung in Bern mieten,/de/wohnung/neuhausweg-23-3027-bern/599652/,Neuhausweg 23,3027,Bern,1390,3,NaN
2 ½ Zimmer-Wohnung in Ostermundigen mieten,/de/wohnung/blankweg-62-3072-ostermundigen/599647/,Blankweg 62,3072,Ostermundigen,1480,2 ½,59 m²
3 ½ Zimmer-Wohnung in Bern mieten,/de/wohnung/lombachweg-13-3006-bern/599588/,Lombachweg 13,3006,Bern,2700,3 ½,80 m²
4 Zimmer-Wohnung in Bern mieten,/de/wohnung/3006-bern/599513/,no street available,3006,Bern,1480,4,NaN
2 ½ Zimmer-Wohnung in Worblaufen mieten,/de/wohnung/lindenhofstrasse-10-3048-worblaufen/599471/,Lindenhofstrasse 10,3048,Worblaufen,1430,2 ½,67 m²
3 ½ Zimmer-Wohnung in Liebefeld mieten,/de/wohnung/konizstrasse-257-3097-liebefeld/593717/,Könizstrasse 257,3097,Liebefeld,1690,3 ½,72 m²
4 Zimmer-Wohnung in Wabern mieten,/de/wohnung/bondelistrasse-66-3084-wabern/599043/,Bondelistrasse 66,3084,Wabern,1790,4,79 m²
3 ½ Zimmer-Wohnung in Wabern mieten,/de/wohnung/bondelistrasse-66-3084-wabern/596166/,Bondelistrasse 66,3084,Wabern,1860,3 ½,82 m²
2 ½ Zimmer-Wohnung in Ostermundigen mieten,/de/wohnung/dr-zuber-strasse-2a-3072-ostermundigen/599260/,Dr. Zuber-Strasse 2a,3072,Ostermundigen,1370,2 ½,52 m²
2 Zimmer-Wohnung in Bern mieten,/de/wohnung/zahringerstrasse-42-3012-bern/582084/,Zähringerstrasse 42,3012,Bern,1421,2,47 m²
4 Zimmer-Wohnung in Wabern mieten,/de/wohnung/kirchstrasse-154-3084-wabern/581557/,Kirchstrasse 154,3084,Wabern,1663,4,79 m²
4 ½ Zimmer-Wohnung in Köniz mieten,/de/wohnung/blinzernfeldweg-9-3098-koniz/599147/,Blinzernfeldweg 9,3098,Köniz,1756,4 ½,NaN
2 Zimmer-Wohnung in Wabern mieten,/de/wohnung/kirchstrasse-156-3084-wabern/584876/,Kirchstrasse 156,3084,Wabern,1255,2,46 m²
2 Zimmer-Wohnung in Bern mieten,/de/wohnung/rodtmattstrasse-57-3014-bern/588205/,Rodtmattstrasse 57,3014,Bern,1730,2,NaN
3 ½ Zimmer-Wohnung in Ittigen mieten,/de/wohnung/im-gerbelacker-2-3063-ittigen/598819/,Im Gerbelacker 2,3063,Ittigen,1670,3 ½,NaN
4 ½ Zimmer-Wohnung in Kehrsatz mieten,/de/wohnung/sandbuhlstrasse-13a-3122-kehrsatz/598214/,Sandbühlstrasse 13A,3122,Kehrsatz,2050,4 ½,95 m²
3 ½ Zimmer-Wohnung in Belp mieten,/de/wohnung/sagemattstrasse-22-3123-belp/597976/,Sägemattstrasse 22,3123,Belp,1660,3 ½,74 m²
2 Zimmer-Wohnung in Bern mieten,/de/wohnung/gesellschaftsstrasse-63-3012-bern/598634/,Gesellschaftsstrasse 63,3012,Bern,1450,2,52 m²
5 ½ Zimmer-Wohnung in Wabern mieten,/de/wohnung/funkstrasse-105-3084-wabern/598601/,Funkstrasse 105,3084,Wabern,2489,5 ½,NaN
2 ½ Zimmer-Wohnung in Bern mieten,/de/wohnung/wylerringstrasse-11-3014-bern/586887/,Wylerringstrasse 11,3014,Bern,2590,2 ½,118 m²
2 Zimmer-Wohnung in Bern mieten,/de/wohnung/gantrischstrasse-8a-3006-bern/596925/,Gantrischstrasse 8a,3006,Bern,1280,2,59 m²
3 ½ Zimmer-Wohnung in Bern mieten,/de/wohnung/3008-bern/598457/,no street available,3008,Bern,2090,3 ½,90 m²
3 ½ Zimmer-Wohnung in Köniz mieten,/de/wohnung/schlossstrasse-21-3098-koniz/598438/,Schlossstrasse 21,3098,Köniz,1590,3 ½,68 m²
2 ½ Zimmer-Wohnung in Bern mieten,/de/wohnung/friedeckweg-8-3007-bern/597990/,Friedeckweg 8,3007,Bern,1585,2 ½,61 m²
1 Zimmer-Wohnung in Bern mieten,/de/wohnung/muesmattstrasse-48-3012-bern/596581/,Muesmattstrasse 48,3012,Bern,880,1,20 m²
2 ½ Zimmer-Wohnung in Wabern mieten,/de/wohnung/nesslerenweg-116-3084-wabern/595788/,Nesslerenweg 116,3084,Wabern,1850,2 ½,78 m²
3 ½ Zimmer-Wohnung in Köniz mieten,/de/wohnung/tulpenweg-102-3098-koniz/598152/,Tulpenweg 102,3098,Köniz,1810,3 ½,68 m²
2 ½ Zimmer-Wohnung in Ittigen mieten,/de/wohnung/eichenweg-2-3063-ittigen/598151/,Eichenweg 2,3063,Ittigen,1810,2 ½,66 m²
3 Zimmer-Wohnung in Bern mieten,/de/wohnung/zwinglistrasse-2-3007-bern/598150/,Zwinglistrasse 2,3007,Bern,1350,3,59 m²
2 ½ Zimmer-Wohnung in Bern mieten,/de/wohnung/3014-bern/597980/,no street available,3014,Bern,1248,2 ½,NaN
2 ½ Zimmer-Wohnung in Bern mieten,/de/wohnung/jupiterstrasse-51-3015-bern/596122/,Jupiterstrasse 51,3015,Bern,1415,2 ½,61 m²
1 ½ Zimmer-Wohnung in Bern mieten,/de/wohnung/reichenbachstrasse-120-3004-bern/597649/,Reichenbachstrasse 120,3004,Bern,1250,1 ½,43 m²
2 ½ Zimmer-Wohnung in Bern mieten,/de/wohnung/reichenbachstrasse-120-3004-bern/597645/,Reichenbachstrasse 120,3004,Bern,1430,2 ½,60 m²
2 ½ Zimmer-Wohnung in Bern mieten,/de/wohnung/reichenbachstrasse-120-3004-bern/597644/,Reichenbachstrasse 120,3004,Bern,1400,2 ½,57 m²
1 ½ Zimmer-Wohnung in Bern mieten,/de/wohnung/reichenbachstrasse-120-3004-bern/597642/,Reichenbachstrasse 120,3004,Bern,1250,1 ½,43 m²
1 Zimmer-Loft in Bern mieten,/de/wohnung/muhlemattstrasse-57-3007-bern/597641/,Mühlemattstrasse 57,3007,Bern,1850,1,57 m²
3 ½ Zimmer-Wohnung in Bern mieten,/de/wohnung/seminarstrasse-11-3006-bern/586356/,Seminarstrasse 11,3006,Bern,2700,3 ½,120 m²
1 Zimmer-Wohnung in Bern mieten,/de/wohnung/rabbentalstrasse-3013-bern/597452/,Rabbentalstrasse,3013,Bern,1100,1,25 m²
3 ½ Zimmer-Wohnung in Bern mieten,/de/wohnung/flurstrasse-32-3014-bern/597401/,Flurstrasse 32,3014,Bern,2300,3 ½,95 m²
3 Zimmer-Wohnung in Bern mieten,/de/wohnung/seftigenstrasse-21-3007-bern/597393/,Seftigenstrasse 21,3007,Bern,1670,3,75 m²
3 ½ Zimmer-Wohnung in Bern mieten,/de/wohnung/3006-bern/597331/,no street available,3006,Bern,1630,3 ½,78 m²
2 ½ Zimmer-Wohnung in Bern mieten,/de/wohnung/schenkstrasse-13-3008-bern/597237/,Schenkstrasse 13,3008,Bern,1660,2 ½,58 m²
4 ½ Zimmer-Maisonette in Bern mieten,/de/wohnung/thunstrasse-31-3005-bern/597179/,Thunstrasse 31,3005,Bern,2750,4 ½,120 m²
4 ½ Zimmer-Wohnung in Wabern mieten,/de/wohnung/nesslerenweg-112-3084-wabern/596853/,Nesslerenweg 112,3084,Wabern,2240,4 ½,97 m²
3 ½ Zimmer-Wohnung in Bern mieten,/de/wohnung/mittelstrasse-4042-3012-bern/576021/,Mittelstrasse 40/42,3012,Bern,2400,3 ½,77 m²
2 ½ Zimmer-Wohnung in Bern mieten,/de/wohnung/sonnenhofweg-25-3006-bern/597169/,Sonnenhofweg 25,3006,Bern,1470,2 ½,55 m²
4 ½ Zimmer-Wohnung in Wabern mieten,/de/wohnung/nesslerenweg-48-3084-wabern/596871/,Nesslerenweg 48,3084,Wabern,2000,4 ½,94 m²
1 Zimmer-Wohnung in Bern mieten,/de/wohnung/ostring-25-3006-bern/596910/,Ostring 25,3006,Bern,870,1,34 m²
2 ½ Zimmer-Wohnung in Ostermundigen mieten,/de/wohnung/wiesenstrasse-40-3072-ostermundigen/597003/,Wiesenstrasse 40,3072,Ostermundigen,1530,2 ½,NaN
5 ½ Zimmer-Wohnung in Muri b. Bern mieten,/de/wohnung/eggholzliweg-6-b-3074-muri-b-bern/594664/,Egghölzliweg 6 B,3074,Muri,2620,5 ½,124 m²
2 ½ Zimmer-Wohnung in Bern mieten,/de/wohnung/elisabethenstrasse-10-3014-bern/596922/,Elisabethenstrasse 10,3014,Bern,2250,2 ½,NaN
5 Zimmer-Wohnung in Wabern mieten,/de/wohnung/kirchstrasse-144-3084-wabern/589515/,Kirchstrasse 144,3084,Wabern,2200,5,108 m²
4 Zimmer-Wohnung in Köniz mieten,/de/wohnung/dorfbachstrasse-64-3098-koniz/593707/,Dorfbachstrasse 64,3098,Köniz,1630,4,76 m²
3 ½ Zimmer-Wohnung in Wabern mieten,/de/wohnung/nesslerenweg-116-3084-wabern/596162/,Nesslerenweg 116,3084,Wabern,2000,3 ½,84 m²
3 ½ Zimmer-Wohnung in Bern mieten,/de/wohnung/ostring-62-3006-bern/596568/,Ostring 62,3006,Bern,1881,3 ½,NaN
4 ½ Zimmer-Wohnung in Wabern mieten,/de/wohnung/nesslerenweg-82-3084-wabern/595879/,Nesslerenweg 82,3084,Wabern,2030,4 ½,92 m²
3 Zimmer-Wohnung in Bern mieten,/de/wohnung/holligenstrasse-109-3008-bern/595257/,Holligenstrasse 109,3008,Bern,1560,3,73 m²
4 Zimmer-Wohnung in Bern mieten,/de/wohnung/sandrainstrasse-97-3007-bern/595280/,Sandrainstrasse 97,3007,Bern,2752,4,102 m²
3 Zimmer-Wohnung in Ostermundigen mieten,/de/wohnung/flurweg56-3072-ostermundigen/596235/,Flurweg56,3072,Ostermundigen,1380,3,NaN
5 ½ Zimmer-Wohnung in Bern mieten,/de/wohnung/bolligenstr28b-3006-bern/596181/,Bolligenstr.28b,3006,Bern,2850,5 ½,148 m²
1 Zimmer-Wohnung in Bern mieten,/de/wohnung/wankdorffeldstrasse-101-3014-bern/594589/,Wankdorffeldstrasse 101,3014,Bern,830,1,19 m²
3 ½ Zimmer-Wohnung in Gümligen mieten,/de/wohnung/beethovenstrasse-46-3073-gumligen/595637/,Beethovenstrasse 46,3073,Gümligen,1775,3 ½,73 m²
1 Zimmer-Wohnung in Bern mieten,/de/wohnung/romerweg-1-3013-bern/591303/,Römerweg 1,3013,Bern,760,1,NaN
4 ½ Zimmer-Wohnung in Wabern mieten,/de/wohnung/seftigenstrasse-336-3084-wabern/594617/,Seftigenstrasse 336,3084,Wabern,1740,4 ½,93 m²
1 ½ Zimmer-Wohnung in Bern mieten,/de/wohnung/pulverweg-40-3006-bern/595316/,Pulverweg 40,3006,Bern,770,1 ½,NaN
1 Zimmer-Wohnung in Bern mieten,/de/wohnung/pulverweg-42-3006-bern/595236/,Pulverweg 42,3006,Bern,594,1,NaN
3 Zimmer-Wohnung in Bern mieten,/de/wohnung/rosenweg-17-3007-bern/575318/,Rosenweg 17,3007,Bern,2070,3,70 m²
3 ½ Zimmer-Wohnung in Liebefeld mieten,/de/wohnung/wabersackerstrasse-23-3097-liebefeld/595170/,Wabersackerstrasse  23,3097,Liebefeld,1760,3 ½,75 m²
3 ½ Zimmer-Wohnung in Bern mieten,/de/wohnung/fischermattelistrasse-13-3008-bern/594911/,Fischermättelistrasse 13,3008,Bern,1755,3 ½,70 m²
2 Zimmer-Wohnung in Liebefeld mieten,/de/wohnung/konizstrasse-190-3097-liebefeld/586009/,Könizstrasse 190,3097,Liebefeld,1005,2,47 m²
1 Zimmer-Wohnung in Bern mieten,/de/wohnung/parkstrasse-11-a-3014-bern/593789/,Parkstrasse 11 A,3014,Bern,840,1,22 m²
2 Zimmer-Wohnung in Bern mieten,/de/wohnung/blockweg-8-3007-bern/594104/,Blockweg 8,3007,Bern,1450,2,53 m²
3 ½ Zimmer-Wohnung in Bern mieten,/de/wohnung/stockackerstrasse-110-3018-bern/590958/,Stöckackerstrasse 110,3018,Bern,1556,3 ½,65 m²
1 Zimmer-Wohnung in Ostermundigen mieten,/de/wohnung/blankweg-24-3072-ostermundigen/590957/,Blankweg 24,3072,Ostermundigen,950,1,27 m²
3 ½ Zimmer-Wohnung in Bern mieten,/de/wohnung/3007-bern/593887/,no street available,3007,Bern,1880,3 ½,NaN
4 ½ Zimmer-Wohnung in Bern mieten,/de/wohnung/morgartenstrasse-15-3014-bern/593774/,Morgartenstrasse 15,3014,Bern,2750,4 ½,95 m²
2 ½ Zimmer-Wohnung in Bern mieten,/de/wohnung/morgartenstrasse-15-3014-bern/593773/,Morgartenstrasse 15,3014,Bern,1550,2 ½,42 m²
4 ½ Zimmer-Wohnung in Bern mieten,/de/wohnung/morgartenstrasse-15-3014-bern/593771/,Morgartenstrasse 15,3014,Bern,2950,4 ½,85 m²
3 Zimmer-Wohnung in Bern mieten,/de/wohnung/klaraweg-39-3006-bern/593756/,Klaraweg 39,3006,Bern,1450,3,NaN
2 ½ Zimmer-Wohnung in Bern mieten,/de/wohnung/lerchenweg-37-3012-bern/593749/,Lerchenweg 37,3012,Bern,1680,2 ½,67 m²
2 Zimmer-Wohnung in Bern mieten,/de/wohnung/bonstettenstrasse-10-3012-bern/593586/,Bonstettenstrasse 10,3012,Bern,1440,2,55 m²
2 Zimmer-Wohnung in bern mieten,/de/wohnung/3006-bern/593573/,no street available,3006,bern,500,2,NaN
4 ½ Zimmer-Wohnung in Köniz mieten,/de/wohnung/dorfbachstrasse-58-3098-koniz/593466/,Dorfbachstrasse 58,3098,Köniz,1000,4 ½,90 m²
3 Zimmer-Wohnung in Bern mieten,/de/wohnung/egelgasse-66-3006-bern/593386/,Egelgasse 66,3006,Bern,1350,3,NaN
4 ½ Zimmer-Attikawohnung in Bern mieten,/de/wohnung/hostettlerweg-2-3006-bern/578615/,Hostettlerweg 2,3006,Bern,5170,4 ½,129 m²
1 Zimmer-Wohnung in Bern mieten,/de/wohnung/parkstrasse-9-3014-bern/580614/,Parkstrasse 9,3014,Bern,880,1,21 m²
1 ½ Zimmer-Wohnung in Bern mieten,/de/wohnung/moserstrasse-48-3014-bern/593252/,Moserstrasse 48,3014,Bern,2262,1 ½,100 m²
3 ½ Zimmer-Wohnung in Bern mieten,/de/wohnung/giacomettistrasse-31a-3006-bern/593244/,Giacomettistrasse 31a,3006,Bern,1725,3 ½,86 m²
4 ½ Zimmer-Wohnung in Bremgarten b. Bern mieten,/de/wohnung/landlistrasse-12-3047-bremgarten-b-bern/589514/,Ländlistrasse 12,3047,Bremgarten,1745,4 ½,80 m²
2 Zimmer-Wohnung in Bern mieten,/de/wohnung/eigerstr-60-3007-bern/593220/,Eigerstr. 60,3007,Bern,1745,2,55 m²
3 ½ Zimmer-Wohnung in Köniz mieten,/de/wohnung/schwarzenburgstrasse-231-3098-koniz/592370/,Schwarzenburgstrasse 231,3098,Köniz,1690,3 ½,79 m²
3 ½ Zimmer-Dachwohnung in Bern mieten,/de/wohnung/dammweg-27-3013-bern/592812/,Dammweg 27,3013,Bern,1910,3 ½,70 m²
3 ½ Zimmer-Wohnung in Ostermundigen mieten,/de/wohnung/unterdorfstr-45-3072-ostermundigen/592698/,Unterdorfstr. 45,3072,Ostermundigen,1755,3 ½,85 m²
3 ½ Zimmer-Wohnung in Bern mieten,/de/wohnung/cacilienstr-7a-3007-bern/592689/,Cäcilienstr. 7a,3007,Bern,1660,3 ½,88 m²
3 ½ Zimmer-Wohnung in Ostermundigen mieten,/de/wohnung/forelstr-46-3072-ostermundigen/592688/,Forelstr. 46,3072,Ostermundigen,1462,3 ½,81 m²
2 ½ Zimmer-Dachwohnung in Bern mieten,/de/wohnung/sulgeneckstrasse-38-3007-bern/588200/,Sulgeneckstrasse 38,3007,Bern,1931,2 ½,NaN
2 ½ Zimmer-Wohnung in Kehrsatz mieten,/de/wohnung/hagwiesenstrasse-17-3122-kehrsatz/592492/,Hagwiesenstrasse 17,3122,Kehrsatz,1200,2 ½,NaN
4 ½ Zimmer-Wohnung in Wabern mieten,/de/wohnung/kirchstrasse-144-3084-wabern/592413/,Kirchstrasse 144,3084,Wabern,1970,4 ½,100 m²
3 ½ Zimmer-Wohnung in Ostermundigen mieten,/de/wohnung/unterdorfstrasse-19-3072-ostermundigen/592160/,Unterdorfstrasse 19,3072,Ostermundigen,1560,3 ½,85 m²
2 ½ Zimmer-Wohnung in Ostermundigen mieten,/de/wohnung/unterdorfstrasse-19-3072-ostermundigen/592155/,Unterdorfstrasse 19,3072,Ostermundigen,1310,2 ½,63 m²
2 ½ Zimmer-Wohnung in Bern mieten,/de/wohnung/muhledorfstrasse-2a-3018-bern/591904/,Mühledorfstrasse 2A,3018,Bern,1406,2 ½,51 m²
2 Zimmer-Wohnung in Bern mieten,/de/wohnung/tscharnerstrasse-32-3007-bern/592111/,Tscharnerstrasse 32,3007,Bern,965,2,NaN
3 ½ Zimmer-Wohnung in Bern mieten,/de/wohnung/papiermuhlestr-2-b-3013-bern/592074/,Papiermühlestr. 2 B,3013,Bern,1720,3 ½,75 m²
2 Zimmer-Wohnung in Liebefeld mieten,/de/wohnung/fuchsweg-1-3097-liebefeld/592048/,Fuchsweg 1,3097,Liebefeld,1400,2,NaN
4 ½ Zimmer-Wohnung in Bern mieten,/de/wohnung/buristr-10-3006-bern/592003/,Buristr. 10,3006,Bern,2150,4 ½,96 m²
2 Zimmer-Wohnung in Bern mieten,/de/wohnung/rathausgasse-50-3011-bern/591986/,Rathausgasse 50,3011,Bern,1500,2,NaN
2 Zimmer-Wohnung in Bern mieten,/de/wohnung/papiermuhlestr-2-b-3013-bern/591866/,Papiermühlestr. 2 B,3013,Bern,1445,2,55 m²
2 ½ Zimmer-Wohnung in Bern mieten,/de/wohnung/viktoriastr-21-sud-3013-bern/591861/,Viktoriastr. 21 (Süd),3013,Bern,1902,2 ½,56 m²
4 Zimmer-Wohnung in Bern mieten,/de/wohnung/alemannenstrasse-43-3018-bern/591724/,Alemannenstrasse 43,3018,Bern,1580,4,NaN
1 ½ Zimmer-Wohnung in Bern mieten,/de/wohnung/brunngasse-30-3011-bern/591660/,Brunngasse 30,3011,Bern,1590,1 ½,39 m²
1 Zimmer-Wohnung in bern mieten,/de/wohnung/waldheimstrasse-14-3012-bern/591595/,Waldheimstrasse 14,3012,bern,1190,1,30 m²
3 Zimmer-Wohnung in Bern mieten,/de/wohnung/schlossstrasse-102-3008-bern/583279/,Schlossstrasse 102,3008,Bern,1460,3,NaN
1 Zimmer-Wohnung in Bern mieten,/de/wohnung/scheuermattweg-10-3007-bern/591364/,Scheuermattweg 10,3007,Bern,860,1,24 m²
2 Zimmer-Wohnung in Bern mieten,/de/wohnung/munstergasse-55-3011-bern/591288/,Münstergasse 55,3011,Bern,1465,2,60 m²
2 Zimmer-Wohnung in Bern mieten,/de/wohnung/rodtmattstrasse-77-3014-bern/590483/,Rodtmattstrasse 77,3014,Bern,1370,2,NaN
1 ½ Zimmer-Wohnung in Bern mieten,/de/wohnung/kramgasse-74-3011-bern/586812/,Kramgasse 74,3011,Bern,1700,1 ½,38 m²
3 ½ Zimmer-Wohnung in bern mieten,/de/wohnung/3005-bern/590159/,no street available,3005,bern,1800,3 ½,90 m²
1 Zimmer-Wohnung in Bern mieten,/de/wohnung/werkgasse-56-3018-bern/590002/,Werkgasse 56,3018,Bern,990,1,23 m²
3 ½ Zimmer-Wohnung in Bern mieten,/de/wohnung/hintere-engehaldestrasse-12-3004-bern/587074/,Hintere Engehaldestrasse 12,3004,Bern,1890,3 ½,104 m²
3 ½ Zimmer-Wohnung in Bern mieten,/de/wohnung/winkelriedstr-13-3014-bern/589921/,Winkelriedstr. 13,3014,Bern,1505,3 ½,66 m²
1 Zimmer-Wohnung in Bern mieten,/de/wohnung/brunngasse-50-3011-bern/589795/,Brunngasse 50,3011,Bern,800,1,NaN
2 Zimmer-Wohnung in Bern mieten,/de/wohnung/murtenstrasse-143b-3008-bern/589789/,Murtenstrasse 143B,3008,Bern,1250,2,50 m²
1 Zimmer-Einzelzimmer in Bern mieten,/de/wohnung/giacomettistrasse-24-3006-bern/589724/,Giacomettistrasse 24,3006,Bern,250,1,12 m²
1 ½ Zimmer-Wohnung in Liebefeld mieten,/de/wohnung/steinholtzliweg-11-3097-liebefeld/589713/,Steinhöltzliweg 11,3097,Liebefeld,800,1 ½,NaN
3 ½ Zimmer-Wohnung in Bern mieten,/de/wohnung/ostring-23-3006-bern/589187/,Ostring 23,3006,Bern,1800,3 ½,94 m²
2 ½ Zimmer-Wohnung in Bern mieten,/de/wohnung/europaplatz-1a-3008-bern/589195/,Europaplatz 1A,3008,Bern,1950,2 ½,63 m²
3 ½ Zimmer-Wohnung in Bern mieten,/de/wohnung/bahnstrasse-99-3008-bern/589513/,Bahnstrasse 99,3008,Bern,1580,3 ½,50 m²
4 Zimmer-Wohnung in Zollikofen mieten,/de/wohnung/aarhaldenstrasse-2-3052-zollikofen/586133/,Aarhaldenstrasse 2,3052,Zollikofen,1750,4,91 m²
1 Zimmer-Wohnung in Spiegel mieten,/de/wohnung/chaumontweg-20-3095-spiegel/588159/,Chaumontweg 20,3095,Spiegel,1401,1,NaN
3 ½ Zimmer-Wohnung in Bern mieten,/de/wohnung/allmendstrasse-7-3014-bern/581631/,Allmendstrasse 7,3014,Bern,1770,3 ½,NaN
3 Zimmer-Wohnung in Muri b. Bern mieten,/de/wohnung/worbstrasse-95-3074-muri-b-bern/587963/,Worbstrasse 95,3074,Muri,1590,3,NaN
5 ½ Zimmer-Wohnung in Wabern mieten,/de/wohnung/alpenstrasse-35-3084-wabern/585664/,Alpenstrasse 35,3084,Wabern,4600,5 ½,152 m²
5 Zimmer-Wohnung in Bern mieten,/de/wohnung/elfenstrasse-3-3006-bern/587749/,Elfenstrasse 3,3006,Bern,4800,5,146 m²
2 Zimmer-Wohnung in Bern mieten,/de/wohnung/3012-bern/587590/,no street available,3012,Bern,1400,2,46 m²
2 Zimmer-Wohnung in Bern mieten,/de/wohnung/haldenstrasse-143-3014-bern/578358/,Haldenstrasse 143,3014,Bern,1345,2,50 m²
2 Zimmer-Wohnung in Bern mieten,/de/wohnung/landoltstrasse-60-3007-bern/587286/,Landoltstrasse 60,3007,Bern,1300,2,63 m²
1 Zimmer-Wohnung in Bern mieten,/de/wohnung/falkenweg-8-3012-bern/587198/,Falkenweg 8,3012,Bern,980,1,NaN
2 Zimmer-Wohnung in Bern mieten,/de/wohnung/rathausgasse-52-3011-bern/587155/,Rathausgasse 52,3011,Bern,1550,2,NaN
6 Zimmer-Wohnung in Bern mieten,/de/wohnung/lerberstrasse-30-3013-bern/586819/,Lerberstrasse 30,3013,Bern,4290,6,NaN
3 ½ Zimmer-Wohnung in Köniz mieten,/de/wohnung/spuhlihalde-15-3098-koniz/583286/,Spühlihalde 15,3098,Köniz,1750,3 ½,91 m²
3 ½ Zimmer-Wohnung in Bern mieten,/de/wohnung/winkelriedstr-13-3014-bern/586540/,Winkelriedstr. 13,3014,Bern,1511,3 ½,66 m²
2 ½ Zimmer-Wohnung in bern mieten,/de/wohnung/bumplizstrasse-3027-bern/586448/,Bümplizstrasse,3027,bern,1445,2 ½,NaN
3 Zimmer-Wohnung in Bern mieten,/de/wohnung/bumplizstrasse-48-3027-bern/586316/,Bümplizstrasse 48,3027,Bern,1395,3,61 m²
3 ½ Zimmer-Wohnung in Schliern b. Köniz mieten,/de/wohnung/talbodenstrasse-48-3098-schliern-b-koniz/513976/,Talbodenstrasse 48,3098,Schliern,1359,3 ½,NaN
1 Zimmer-Wohnung in Bern mieten,/de/wohnung/muhledorfstrasse-2-3018-bern/584519/,Mühledorfstrasse 2,3018,Bern,920,1,27 m²
1 Zimmer-Wohnung in Bern mieten,/de/wohnung/lagerweg-6-3013-bern/585858/,Lagerweg 6,3013,Bern,Anfrage,1,30 m²
2 ½ Zimmer-Wohnung in Bern mieten,/de/wohnung/zahringerstr-25-3012-bern/585725/,Zähringerstr. 25,3012,Bern,1990,2 ½,78 m²
4 ½ Zimmer-Wohnung in Ostermundigen mieten,/de/wohnung/blankweg-20-3072-ostermundigen/581339/,Blankweg 20,3072,Ostermundigen,1816,4 ½,80 m²
3 ½ Zimmer-Wohnung in Schliern b. Köniz mieten,/de/wohnung/froschweg-25-3098-schliern-b-koniz/585352/,Froschweg 25,3098,Schliern,1580,3 ½,71 m²
3 ½ Zimmer-Wohnung in Schliern b. Köniz mieten,/de/wohnung/froschweg-25-3098-schliern-b-koniz/585350/,Froschweg 25,3098,Schliern,1520,3 ½,71 m²
4 ½ Zimmer-Maisonette in Bern mieten,/de/wohnung/bitziusstrasse-51-3006-bern/585338/,Bitziusstrasse 51,3006,Bern,2800,4 ½,104 m²
3 ½ Zimmer-Wohnung in Schliern b. Köniz mieten,/de/wohnung/talbodenstrasse-50-3098-schliern-b-koniz/585195/,Talbodenstrasse 50,3098,Schliern,1165,3 ½,NaN
2 ½ Zimmer-Wohnung in Bern mieten,/de/wohnung/weltpoststrasse-3b-3015-bern/581201/,Weltpoststrasse 3B,3015,Bern,1870,2 ½,66 m²
2 Zimmer-Wohnung in Ostermundigen mieten,/de/wohnung/wiesenstrasse-10-3072-ostermundigen/584904/,Wiesenstrasse 10,3072,Ostermundigen,1515,2,54 m²
2 ½ Zimmer-Wohnung in Bern mieten,/de/wohnung/schosshaldentrasse-20b-3006-bern/584841/,Schosshaldentrasse 20B,3006,Bern,1215,2 ½,NaN
3 ½ Zimmer-Wohnung in Ostermundigen mieten,/de/wohnung/nobsstrasse-20-3072-ostermundigen/575540/,Nobsstrasse 20,3072,Ostermundigen,1270,3 ½,61 m²
